mbti,function_pair,danceability,danceability_stdev,energy,energy_stdev,loudness,loudness_stdev,mode,mode_stdev,speechiness,speechiness_stdev,acousticness,acousticness_stdev,liveness,liveness_stdev,valence,valence_stdev,tempo,tempo_stdev,instrumentalness,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,BMajor_count,Dminor_count,D#_Ebminor_count,Gminor_count,A#/BbMajor_count,F#/GbMajor_count,Bminor_count
4,1,0.5078400000000000,0.133510277828017,0.54918,0.2203592326828430,-8.11622,4.348275146139050,0.6,0.4948716593053940,0.056422,0.0611883552013362,0.362671688,0.3413222811100460,0.196506,0.1467973980890470,0.413728,0.2167666694764640,118.60316,31.74440370628740,0.1421818884,0.2552068708021000,2.0,7.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0
4,1,0.5284,0.1173978391265310,0.5268000000000000,0.1779564109846180,-7.3494,2.7822249975230400,0.4,0.5026246899500350,0.0697599999999999,0.07874575610954,0.2736165,0.2791315460735690,0.163135,0.1090302385627610,0.313875,0.1777312070900440,112.41620000000000,26.649449510656900,0.001510604,0.0036936065796972,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0
4,1,0.5976400000000000,0.1345827656734940,0.6713800000000000,0.157111670931402,-6.417840000000000,2.551712241149590,0.64,0.484873221385061,0.056744,0.0508229185003966,0.18419866,0.238504243789618,0.154498,0.1222274468825580,0.4911780000000000,0.23713836595575,123.90664,21.523857986970300,0.0139331308,0.0867852585546501,3.0,4.0,1.0,3.0,4.0,3.0,2.0,5.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0
4,1,0.5535744680851060,0.1516748158684650,0.6317446808510640,0.2350300136324040,-7.714893617021280,3.115147049596620,0.5531914893617020,0.5025375018797700,0.0624021276595744,0.0542685932447668,0.3626164680851060,0.3245894575906520,0.1296042553191490,0.0734864257132384,0.4602808510638300,0.2359317759145990,124.26236170212800,32.52223450424240,0.0476119353191489,0.1656698475517310,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,5.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,1.0
4,1,0.5810200000000000,0.1694682548082530,0.6371000000000000,0.2165505314079400,-7.43496,3.289301991335560,0.62,0.4903143514780150,0.09395,0.083142754663658,0.28011163,0.3228910438709950,0.184286,0.1388037007828700,0.496512,0.2496829415110950,123.43532,30.202583276756100,0.0678355696,0.2089051003841130,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,6.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0
4,1,0.6806,0.109238794783329,0.7564000000000000,0.1245355944528080,-4.248933333333330,1.431330223786190,0.4,0.50709255283711,0.0810333333333333,0.0534653247664404,0.1571733333333330,0.1393215985033330,0.15126,0.0954832131843079,0.6268,0.1981940607442250,118.46266666666700,29.25111182665090,3.03333333333333E-05,8.00550405896439E-05,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4,1,0.55336,0.1361998471634490,0.63226,0.1886104732305310,-6.691240000000000,2.505830650173100,0.54,0.5034574339058890,0.0562779999999999,0.0611909967033633,0.2297053880000000,0.2705439022664380,0.16136,0.0927076004633572,0.405134,0.1835831876278210,115.88772,29.98481303351240,0.0933089712,0.2309542658893810,3.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0
4,1,0.53724,0.1320883377879810,0.486742,0.200148867137255,-8.99118,4.0089210553668,0.58,0.4985693819032900,0.051542,0.0415833173476173,0.4696622,0.3310865235596520,0.14482,0.1099110642329350,0.36292,0.1827547525834460,117.76916,29.960078427842100,0.0286355692,0.0879391063578667,2.0,4.0,1.0,4.0,4.0,0.0,4.0,2.0,1.0,6.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,4.0
4,1,0.5239600000000000,0.1464796370886840,0.5342440000000000,0.2300261681298230,-8.60078,4.392923907924690,0.62,0.4903143514780150,0.05338,0.0523346180352733,0.33881582,0.32480583705265,0.153696,0.1074564172877850,0.35989,0.2014498420886720,126.50272,25.81608898993660,0.0786765208,0.215772727836432,1.0,7.0,2.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,6.0,1.0,2.0
4,1,0.5475172413793100,0.1476592652720770,0.5911724137931040,0.2197823710864780,-6.8995862068965500,3.9348520167966500,0.6551724137931030,0.4837252813149740,0.0747206896551724,0.0841951999790213,0.3460655172413790,0.3125349903563510,0.1430482758620690,0.0621285281877683,0.4090379310344830,0.1790687585693450,121.12055172413800,31.49038237143230,0.028916414137931,0.1075927386746720,2.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
4,1,0.5828,0.1235609409257190,0.5318800000000000,0.1792381428065320,-8.791420000000000,2.732886595987950,0.92,0.2740475156178700,0.036538,0.0153228772541888,0.3810806400000000,0.2928647085733370,0.17476,0.1411921111284120,0.472942,0.2107826737351500,122.09456000000000,30.72059813682150,0.115395629,0.2134065104633600,0.0,9.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,7.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,3.0,5.0,0.0
4,1,0.52056,0.1397446884829030,0.48,0.1620763236684420,-8.61484,2.2633941765338500,0.86,0.3505098327538660,0.036584,0.0152701704680219,0.4766346,0.3691985977719520,0.14724,0.0982736246717421,0.372486,0.1971196073350350,120.0432,31.235624212081400,0.0253255232,0.0925854732765014,0.0,4.0,0.0,1.0,7.0,0.0,0.0,4.0,1.0,5.0,1.0,6.0,1.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0
4,1,0.55886,0.1245442319591140,0.53764,0.1853624975829900,-7.40278,2.6859623387728500,0.78,0.4184519575964800,0.0469459999999999,0.0237541679264408,0.4022116,0.3178186295535010,0.18083,0.1161292598788090,0.39641,0.181764029860202,120.12278,33.90843375332560,0.016186744,0.1054937043471490,1.0,8.0,3.0,0.0,4.0,1.0,2.0,4.0,0.0,6.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,0.0
4,1,0.50912,0.1283885429436120,0.55352,0.1832293354999550,-7.78506,2.986656395519570,0.76,0.4314191105869000,0.04544,0.0406164890613833,0.34060154,0.3125061878084660,0.1800020000000000,0.132069384191857,0.34914,0.1989374653051580,118.84176,34.19683721117130,0.049997876,0.1416717984997790,2.0,4.0,0.0,1.0,4.0,6.0,4.0,3.0,2.0,5.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0
4,1,0.5810200000000000,0.1231230494510370,0.4771,0.1742884367468870,-7.993400000000000,2.953934111434090,0.8,0.4040610178208840,0.066792,0.0735063147086072,0.520822,0.2968835209578440,0.18491,0.1256093819614390,0.419354,0.2121304673726880,109.171,28.879077145496000,0.0002068788,0.0007355590901099,1.0,4.0,0.0,2.0,7.0,3.0,1.0,1.0,1.0,4.0,0.0,8.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,1.0
4,1,0.4970294117647060,0.1171560692549890,0.5643823529411760,0.1981855596222410,-6.972470588235290,2.4440334054565500,0.6176470588235290,0.4932702180563820,0.0501735294117647,0.0434333715352993,0.3259980982352940,0.2980508859912480,0.149785294117647,0.0932910341346416,0.3358029411764710,0.1670920314101910,119.41064705882400,32.106039407206700,0.0341629888235294,0.1052123263717920,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0
4,1,0.4773400000000000,0.1187562432300820,0.3904000000000000,0.1351896626889760,-7.92754,2.6323172317506500,0.9,0.3030457633656630,0.037602,0.0419446646652175,0.639038,0.2585326481494820,0.1858140000000000,0.1444225673614250,0.29242,0.1532891212509140,111.20648,32.90710727663430,0.061057027,0.1805469834978070,0.0,8.0,1.0,2.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,5.0,3.0,1.0
4,1,0.4914200000000000,0.1393791027583200,0.5588,0.2366252526762130,-8.472880000000000,3.12633992589496,0.58,0.4985693819032900,0.045418,0.0247819279940451,0.3806985440000000,0.3471069529330870,0.144006,0.082634774045995,0.388222,0.2207945940720210,116.68988,26.684654496117100,0.0818012154,0.2075458953420560,2.0,3.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,7.0
4,1,0.57678,0.0954825104190205,0.400196,0.1849405927340350,-9.02496,3.560296989217130,0.84,0.3703280399090200,0.054932,0.0626794548248695,0.5612798000000000,0.3167079530167200,0.1485480000000000,0.0836795911528623,0.37303,0.1979673939860620,109.44234,30.96366909625620,0.0109413738,0.0757752888000291,1.0,7.0,2.0,4.0,6.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0
4,1,0.5119400000000000,0.1600140822884420,0.8484660000000000,0.1598408923311690,-5.10308,2.9159924752849400,0.5,0.5050762722761050,0.072198,0.042746120435016,0.06607806,0.1916030471794730,0.1984640000000000,0.1180462980083210,0.4858720000000000,0.255488419035432,126.34598,28.604140489132700,0.0415736958,0.105359939520356,0.0,1.0,3.0,3.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,5.0
4,1,0.4854600000000000,0.162682639591598,0.62458,0.2326820630151360,-9.20984,3.592095235090400,0.66,0.4785181206984070,0.045588,0.0362236682125859,0.21207712,0.2865977813628500,0.160102,0.1124909910043590,0.491844,0.2816384751371000,124.37556,29.291696487376300,0.2247820484,0.2976301602973740,1.0,5.0,2.0,3.0,5.0,1.0,4.0,2.0,0.0,0.0,3.0,4.0,0.0,1.0,3.0,8.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0
4,1,0.48458,0.1642790172548040,0.421438,0.2676048075359010,-10.5835,4.565845953983800,0.8,0.4040610178208840,0.047714,0.034219149728818,0.5317218,0.3594238984802410,0.143078,0.0858659664826524,0.306582,0.2352204833594150,116.84678,33.4729031345764,0.1847507704,0.3512204092868130,0.0,9.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,8.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0
4,1,0.5031111111111110,0.123481728906496,0.4589466666666670,0.2310411234548360,-10.332644444444400,5.041237772590970,0.6888888888888890,0.468179366473918,0.0400044444444444,0.0157816918605008,0.5004314888888890,0.364127350157358,0.1557911111111110,0.102685569983461,0.3244688888888890,0.1805657533499310,120.83648888888900,32.69761015636120,0.2702913206666670,0.3568176847346840,0.0,4.0,1.0,2.0,5.0,5.0,3.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
4,1,0.4501515151515150,0.1209450084780580,0.5388545454545460,0.2739614446994650,-9.680575757575760,4.097454804740860,0.5151515151515150,0.5075192189225520,0.0480878787878787,0.0299892142858869,0.4351384,0.3943930425191990,0.1491787878787880,0.0679040350309526,0.3212060606060610,0.2121340937051870,118.38530303030300,30.993806293037000,0.0797899333333333,0.2356346532661510,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0
4,1,0.4854600000000000,0.162682639591598,0.62458,0.2326820630151360,-9.20984,3.592095235090400,0.66,0.4785181206984070,0.045588,0.0362236682125859,0.21207712,0.2865977813628500,0.160102,0.1124909910043590,0.491844,0.2816384751371000,124.37556,29.291696487376300,0.2247820484,0.2976301602973740,1.0,5.0,2.0,3.0,5.0,1.0,4.0,2.0,0.0,0.0,3.0,4.0,0.0,1.0,3.0,8.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0
4,1,0.60866,0.1344891483369870,0.60434,0.192411083095437,-5.424720000000000,2.174810290014060,0.78,0.4184519575964800,0.048258,0.0377238953666327,0.379136,0.2679713309064140,0.164176,0.1093050600244050,0.49398,0.1933283650546240,122.40376000000000,35.62349616478500,5.39242E-05,0.000199454059772,2.0,5.0,2.0,4.0,2.0,2.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,5.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0
4,1,0.5282800000000000,0.1213086870385650,0.457284,0.2472566784636930,-10.85208,4.357314005256930,0.78,0.4184519575964800,0.0618919999999999,0.053180727059831,0.4716818244,0.3653855807843830,0.173152,0.1134271792645760,0.46236,0.2399494640671710,122.97832,30.90559401674980,0.1300633906,0.2380993431653940,1.0,4.0,0.0,0.0,9.0,0.0,2.0,3.0,4.0,4.0,1.0,5.0,0.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0
4,1,0.60234,0.1424919059641850,0.6106,0.2027710078700920,-8.04626,2.819533054480140,0.62,0.4903143514780150,0.06083,0.0448659920752674,0.2551333960000000,0.2942131949685120,0.194604,0.1433385730160790,0.5685140000000000,0.241102437379227,130.57734,29.08677654642450,0.0377490582,0.0947844830020858,1.0,7.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0
4,1,0.5622000000000000,0.1849336560576720,0.5059733333333330,0.2393300395051230,-9.549666666666660,5.115516782533410,0.2,0.4140393356054130,0.0401066666666666,0.012368419847491,0.4466706666666670,0.3484916121857300,0.1501,0.1139872549266550,0.3770933333333330,0.1947527497207920,109.68833333333300,20.36417057223880,0.2976195466666670,0.4162645457677430,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
4,1,0.5455833333333330,0.1357321264289610,0.6161666666666670,0.1730324590475960,-6.6847916666666700,2.743066452604790,0.7916666666666670,0.4148511169990530,0.0780458333333333,0.0923323155976453,0.3082375,0.2967181163451120,0.1634708333333330,0.1073560410368300,0.47875,0.2314318849927650,131.25925000000000,31.63760310858780,0.00030027,0.0011530761279819,1.0,3.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
4,1,0.51756,0.1227764120136220,0.59038,0.2461739794601890,-9.03872,4.400215273212460,0.54,0.5034574339058890,0.042328,0.0256047192716419,0.2317030000000000,0.2992741816342620,0.177324,0.1314370285477780,0.4019680000000000,0.2427598531513000,120.13238,24.436197328411400,0.1544953360000000,0.2945326112169570,1.0,2.0,3.0,4.0,5.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0
4,1,0.6088400000000000,0.1015631622113420,0.67082,0.152824788298127,-6.037040000000000,1.681993180602060,0.64,0.4848732213850610,0.059856,0.0426462772497823,0.1940500600000000,0.2203806214419020,0.177906,0.1013009628054250,0.3942700000000000,0.186258464538514,118.38676,26.241127034936500,0.0203615172,0.0904428729936711,1.0,3.0,0.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,5.0,0.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0
4,1,0.5396,0.125083482326886,0.6069600000000000,0.190943303904909,-7.30466,2.670803476216740,0.62,0.4903143514780150,0.0564619999999999,0.0635743623400091,0.3213988600000000,0.3091015564073880,0.1801360000000000,0.1556172853312820,0.385086,0.1830598318717080,108.3259,24.87294256756500,0.0817570728,0.2087405002865880,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,6.0
4,1,0.5299782608695650,0.1149818322133130,0.5913695652173920,0.1926601335334850,-7.791326086956520,2.697461506712050,0.6956521739130440,0.4652151338606120,0.0517608695652173,0.0487750094402217,0.3047707456521740,0.2992137131300980,0.1799608695652170,0.1471489275503800,0.4263913043478260,0.2095280918064180,112.6955,26.751783593913100,0.1281865917391300,0.2677710241380870,4.0,5.0,0.0,1.0,4.0,2.0,1.0,3.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0
4,1,0.58516,0.1176314479678820,0.6274,0.1840956938382750,-6.35232,2.4619217600592100,0.48,0.5046720495044490,0.05851,0.0335360923453511,0.202986986,0.2517730449859060,0.1691960000000000,0.1053098420890290,0.392076,0.1974187381880330,118.46432,26.930594714016500,0.018203282,0.107537119775847,2.0,6.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0
4,1,0.5666363636363640,0.1316060302043460,0.7548636363636360,0.188758171177163,-5.0895,3.06584411975995,0.8636363636363640,0.3512500866571040,0.050590909090909,0.0276518992560643,0.2136829545454550,0.2924555277248280,0.1781818181818180,0.0971188012613498,0.5807727272727270,0.1932296762720670,120.78477272727300,33.02679397518360,0.0841386295454545,0.2586511900063090,0.0,2.0,0.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4,1,0.58214,0.1168001974418240,0.64192,0.1634436606420750,-6.86356,2.686550927133460,0.5,0.5050762722761050,0.05605,0.0455921280799344,0.2812493200000000,0.2527866770920540,0.164818,0.1280002577962970,0.421044,0.2425713058724240,123.59586000000000,20.293404464897400,0.030973598,0.1185026858706300,3.0,10.0,1.0,2.0,3.0,0.0,3.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4,1,0.54298,0.1405850007965990,0.6112000000000000,0.1957471296737460,-6.716720000000000,3.1335702402550700,0.72,0.4535573676110730,0.065262,0.0659689008053748,0.270682166,0.2940488264146740,0.196936,0.1563517786197230,0.392674,0.1943825544473300,118.18724,31.313883335892400,0.0452795653999999,0.1682262008349740,3.0,6.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,3.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0
4,1,0.5401800000000000,0.1580077097059840,0.387132,0.1980171662729660,-11.03778,4.5089463237670300,0.84,0.3703280399090200,0.0570119999999999,0.1121714224583360,0.5623400000000000,0.3225094524797300,0.1594500000000000,0.1073749928131900,0.377,0.2099712021070650,117.77798,30.91580784705980,0.0691650166,0.1714117634357190,2.0,7.0,1.0,5.0,4.0,1.0,0.0,3.0,0.0,7.0,1.0,4.0,0.0,4.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0
4,1,0.5395625,0.0930906144570976,0.477,0.1954348996469160,-8.157937500000000,2.6907939960477600,0.8125,0.4031128874149280,0.035725,0.0149197631795324,0.46068625,0.309183693983043,0.114125,0.0347977872859755,0.36653125,0.207458868915423,111.6920625,29.60848648044170,0.0499128025,0.1436561548360450,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4,1,0.4957,0.104074198413969,0.3014140000000000,0.1987607217079810,-12.38922,3.9790817743467900,0.9,0.303045763365663,0.0449699999999999,0.0306082305190973,0.697342,0.3019205572561720,0.120376,0.0510497258982427,0.3162780000000000,0.1687504428293510,117.44218,28.22728809668880,0.0399483916,0.1464750566102950,1.0,5.0,1.0,2.0,10.0,2.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,0.0
4,1,0.4679,0.1410413530327400,0.55865,0.2245863374276890,-8.871800000000000,3.465680832484880,0.78,0.4184519575964800,0.059834,0.0533972544199777,0.3113275,0.3152552405807760,0.172424,0.1480311020270640,0.38139,0.207574749998006,119.94258000000000,29.32567394224620,0.0726981652,0.1839854253646570,1.0,8.0,0.0,8.0,4.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0
4,1,0.5004772727272730,0.1754598594042420,0.5214136363636360,0.2354569931509330,-12.030318181818200,4.568691511687350,0.5227272727272730,0.5052577681363810,0.0566295454545454,0.056159082926428,0.4117752863636360,0.3306004348010880,0.165365909090909,0.1222254321024990,0.4991386363636360,0.2870599517772840,123.19577272727300,32.699592623779000,0.7097068181818180,0.2700024990390180,4.0,1.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0
4,1,0.6298333333333330,0.1117194809522600,0.5709166666666670,0.2014197148125070,-7.827250000000000,2.5872963819751700,0.75,0.4522670168666450,0.0354166666666666,0.0099667477446788,0.44175,0.2686809953694670,0.2200000000000000,0.1211663019460140,0.5595,0.2462328904992920,123.72833333333300,28.60146100633620,0.2688888083333330,0.2863225442166500,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4,1,0.5464210526315790,0.117103617834555,0.542263157894737,0.1308276398358900,-8.052789473684210,3.283681328071820,0.4736842105263160,0.512989176042577,0.0566,0.0550540138813188,0.3237368421052630,0.3184567984140710,0.1740947368421050,0.1427843030342710,0.368578947368421,0.1584803933858040,103.23752631578900,25.524492573840700,0.0852515821052631,0.2326083068854790,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
4,1,0.5053913043478260,0.1007958284544380,0.2854782608695650,0.1732941287882070,-12.093586956521700,4.284144595423080,0.9130434782608700,0.2848849246447680,0.0470673913043478,0.0310180238237765,0.7644336956521740,0.2554115437342360,0.1468934782608700,0.1024260110240530,0.2735673913043480,0.140639743164896,110.44352173913000,27.319399499451500,0.0492062336956521,0.1556337721860450,1.0,12.0,1.0,2.0,7.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
4,1,0.5504000000000000,0.1336718619106750,0.38804,0.1779991760280550,-11.001880000000000,4.554203802715320,0.76,0.4358898943540670,0.067664,0.0754480333297915,0.6552588,0.2634963366652370,0.168168,0.1383117936644110,0.3608,0.1836203057035540,121.79208,23.31942486411990,0.0246999735999999,0.0708299979465622,1.0,5.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
4,1,0.6113076923076920,0.1265928178786680,0.6571538461538460,0.1868010047741060,-6.612884615384620,2.358644395866800,0.6538461538461540,0.4851645240375840,0.05725,0.045598002149217,0.2617374615384620,0.2630356919589780,0.2081576923076920,0.1553784365298530,0.4947307692307690,0.2369927522423090,117.93711538461500,27.549650054150500,0.0656326865384615,0.2055124037066860,0.0,5.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
4,1,0.5330714285714290,0.1139814183815230,0.7024285714285710,0.1674476792157040,-6.685928571428570,2.355756989696840,0.5,0.5188745216627710,0.0778428571428571,0.0919526442861149,0.2475651428571430,0.2597921473873530,0.2057285714285710,0.1172880833908310,0.4805714285714290,0.1975693507395530,113.94292857142900,28.71349180454880,0.2302589221428570,0.3495833514656000,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
4,1,0.6640600000000000,0.0998943135396155,0.6458000000000000,0.1783090644049810,-6.354620000000000,2.655988365861540,0.66,0.4785181206984070,0.069116,0.0609266248558586,0.285146,0.244342594100737,0.181368,0.1214616348935760,0.58972,0.2122947546623390,120.35,26.973037091109500,0.0066763172,0.0225096364514537,1.0,8.0,2.0,2.0,6.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0
4,1,0.50632,0.1425339830585350,0.54632,0.2156182794871060,-8.5952,3.367825986827560,0.68,0.4712120714991610,0.047462,0.0450912810704179,0.39105506,0.3340177230153260,0.13626,0.0925155033891452,0.3907340000000000,0.2183373495491860,114.06300000000000,26.52336718473590,0.1246755534,0.2494041562922120,5.0,5.0,0.0,3.0,5.0,1.0,2.0,2.0,0.0,3.0,2.0,4.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0
4,1,0.5733823529411760,0.1160423158726320,0.6634941176470590,0.2158574964003520,-9.505117647058830,4.392221883813340,0.6176470588235290,0.4932702180563820,0.0628529411764705,0.0454892144079338,0.2615866588235290,0.3016601872494340,0.1815617647058820,0.1336451566189380,0.4197794117647060,0.2523978362528060,121.46435294117600,26.98396357084830,0.2655190788235290,0.3756691285822210,1.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
4,1,0.5173529411764710,0.1688627183455800,0.3892705882352940,0.2152405856382160,-10.633823529411800,3.676863409131720,0.8235294117647060,0.3929526239966880,0.0471117647058823,0.0257940371586375,0.5717882352941180,0.3588749536439420,0.1296058823529410,0.0656462153382454,0.3091058823529410,0.1905228512232460,118.8060588235290,27.46601822814560,0.0755843176470588,0.2046910897389410,0.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
