acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.061,0.574,0.913,0.00158,6,0.156,-4.793,0.133,115.728,4,0.423,14
0.0668,0.964,0.605,7.78e-06,9,0.214,-6.223,0.179,129.994,4,0.646,14
0.1,0.707,0.861,0,7,0.191,-4.225,0.316,130.021,4,0.795,14
0.0118,0.438,0.864,1.66e-06,2,0.431,-5.185,0.47,167.898,4,0.594,14
0.000347,0.445,0.977,0.0235,0,0.126,-2.674,0.0995,105.825,4,0.239,14
0.378,0.268,0.459,0,10,0.118,-6.94,0.0346,64.177,4,0.175,14
0.0252,0.843,0.741,0,11,0.096,-5.609,0.334,168.983,4,0.68,14
0.000397,0.623,0.793,0.0015,11,0.375,-6.63,0.0462,98.998,4,0.36,14
0.35,0.926,0.916,6.17e-06,10,0.0234,-2.221,0.0929,110.007,4,0.904,14
0.0618,0.798,0.867,0,11,0.193,-3.207,0.0386,99.996,4,0.702,14
0.0212,0.623,0.661,0.000229,9,0.267,-7.0,0.1,151.97,4,0.63,14
0.04,0.502,0.91,0,7,0.319,-2.769,0.107,176.084,4,0.588,14
0.0584,0.967,0.583,0,7,0.0519,-5.562,0.0789,117.0,4,0.964,14
0.237,0.733,0.801,0,9,0.287,-5.339,0.0765,133.998,4,0.878,14
0.136,0.829,0.539,1.78e-06,11,0.103,-7.359,0.208,99.96,4,0.388,14
0.00876,0.35,0.985,0.551,10,0.36,-5.676,0.122,151.007,4,0.323,14
0.0337,0.767,0.809,0,5,0.0353,-3.734,0.0958,97.958,4,0.69,14
0.213,0.529,0.722,0,1,0.102,-4.815,0.0814,79.951,4,0.666,14
0.676,0.692,0.497,0,2,0.259,-7.316,0.119,81.308,4,0.475,14
0.2,0.72,0.962,0,11,0.165,-2.555,0.268,118.025,4,0.667,14
0.0541,0.407,0.558,1.51e-06,0,0.34,-13.609,0.0552,71.815,4,0.777,14
0.229,0.721,0.856,0,0,0.0853,-3.117,0.301,142.068,4,0.627,14
0.02,0.767,0.692,0.00104,10,0.343,-4.876,0.101,83.053,4,0.41,14
0.127,0.585,0.98,0,5,0.692,-0.826,0.37,141.945,4,0.837,14
0.131,0.914,0.516,0,5,0.0441,-4.178,0.0918,119.969,4,0.702,14
0.00222,0.882,0.736,0,3,0.0515,-2.892,0.116,125.995,4,0.582,14
0.0777,0.801,0.601,3.23e-05,8,0.145,-7.574,0.255,159.969,4,0.74,14
0.0235,0.646,0.594,0,0,0.185,-6.438,0.035,98.946,4,0.558,14
0.539,0.751,0.903,0,2,0.343,-5.413,0.354,96.548,4,0.858,14
0.0754,0.683,0.893,0,5,0.226,-3.086,0.162,146.082,4,0.909,14
0.0137,0.604,0.933,0,1,0.37,-3.034,0.214,110.029,4,0.28,14
0.00356,0.729,0.703,2.06e-06,7,0.38,-6.671,0.226,88.038,4,0.357,14
0.000622,0.608,0.848,3.93e-06,1,0.429,-5.086,0.0326,127.999,4,0.338,14
0.111,0.564,0.613,3.22e-06,11,0.0825,-5.055,0.0318,84.951,4,0.48,14
0.00129,0.485,0.843,1.01e-05,1,0.14,-3.993,0.0467,78.001,4,0.602,14
0.173,0.959,0.603,0,1,0.261,-10.365,0.218,115.912,4,0.848,14
0.023,0.815,0.848,0.000162,4,0.0265,-4.704,0.115,106.032,4,0.684,14
0.0194,0.621,0.873,0,11,0.488,-2.888,0.103,169.91,4,0.401,14
0.11,0.715,0.624,0,4,0.123,-3.046,0.114,158.087,4,0.412,14
0.05,0.858,0.829,0,1,0.367,-6.041,0.181,127.944,4,0.692,14
0.0247,0.565,0.832,0,10,0.26,-5.732,0.114,112.827,4,0.233,14
0.0366,0.781,0.533,0,1,0.597,-9.215,0.302,133.967,4,0.326,14
0.0793,0.762,0.869,0,6,0.137,-3.287,0.13,132.05,4,0.747,14
0.041,0.513,0.91,0.431,11,0.065,-7.177,0.0567,180.155,4,0.43,14
0.27,0.771,0.848,0,11,0.0873,-1.682,0.108,93.024,4,0.708,14
0.00726,0.365,0.763,0.000457,11,0.0865,-9.45,0.0591,148.366,4,0.342,14
0.0263,0.585,0.911,0,11,0.112,-4.623,0.119,163.933,4,0.781,14
0.364,0.923,0.761,1.95e-06,9,0.106,-4.562,0.135,109.993,4,0.661,14
0.0172,0.734,0.894,0.000143,9,0.195,-3.35,0.0619,110.047,4,0.76,14
0.0169,0.611,0.795,0,6,0.116,-3.428,0.04,95.756,4,0.384,14
0.00162,0.467,0.67,0.0001,7,0.195,-4.063,0.0663,146.223,4,0.457,14
0.117,0.6,0.961,0,10,0.477,-1.674,0.114,140.056,4,0.74,14
0.108,0.674,0.937,0,9,0.0969,-1.686,0.223,132.036,4,0.7,14
0.0168,0.548,0.704,2.25e-05,11,0.143,-4.838,0.0777,104.666,4,0.288,14
0.838,0.424,0.342,0,7,0.136,-9.469,0.0339,76.235,4,0.124,14
0.000219,0.495,0.856,0,0,0.103,-5.123,0.0311,158.024,4,0.609,14
