acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.671,0.356,0.324,0.0135,6,0.0999,-12.875,0.0472,122.09,4,0.186,12
0.00201,0.15,0.859,0.194,4,0.387,-2.827,0.0595,170.527,5,0.354,12
0.00529,0.67,0.791,0.0232,2,0.16,-5.973,0.0417,129.915,4,0.946,12
0.947,0.483,0.129,0.145,5,0.106,-20.149,0.0349,137.35,3,0.203,12
0.0216,0.8,0.882,0.503,11,0.0247,-4.436,0.0419,129.94,4,0.964,12
0.122,0.694,0.81,0,11,0.141,-3.556,0.0661,137.968,4,0.824,12
0.743,0.681,0.292,0,11,0.0974,-9.599,0.0483,64.002,4,0.162,12
0.0807,0.636,0.676,0,2,0.0831,-3.442,0.0263,113.98,4,0.273,12
0.000479,0.326,0.691,0.389,11,0.177,-2.999,0.0343,203.972,4,0.597,12
0.591,0.864,0.495,0.000133,0,0.0992,-7.036,0.037,129.062,4,0.72,12
1.28e-05,0.447,0.765,0.000152,2,0.0824,-5.694,0.0401,82.466,4,0.136,12
0.000653,0.231,0.877,0.026,9,0.0694,-5.278,0.0574,186.142,4,0.524,12
0.0495,0.612,0.807,0.0177,10,0.101,-2.81,0.0336,124.053,4,0.398,12
0.155,0.269,0.961,0,2,0.313,-3.359,0.137,197.925,4,0.53,12
0.0499,0.737,0.62,0.003,6,0.0604,-10.445,0.201,114.251,4,0.774,12
0.974,0.866,0.211,0,11,0.0987,-12.676,0.0404,101.295,4,0.198,12
0.152,0.63,0.835,2.22e-06,9,0.0952,-4.541,0.0291,132.032,4,0.533,12
0.139,0.454,0.4,0.846,3,0.137,-10.261,0.0265,93.719,4,0.327,12
0.0563,0.83,0.583,0.0005,0,0.109,-2.052,0.0412,134.0,4,0.146,12
0.768,0.503,0.37,0.599,11,0.116,-17.502,0.0489,78.963,4,0.102,12
0.0194,0.369,0.467,0.46,5,0.109,-9.018,0.0274,94.473,4,0.174,12
0.763,0.409,0.399,0.654,7,0.112,-10.456,0.0275,142.823,4,0.161,12
0.0527,0.405,0.479,0.795,5,0.0974,-9.396,0.0301,75.37,4,0.131,12
0.899,0.752,0.335,0,8,0.85,-12.932,0.0486,122.328,4,0.107,12
0.056,0.672,0.722,3.23e-05,8,0.0946,-1.876,0.0306,155.953,4,0.621,12
0.302,0.683,0.636,0.498,7,0.0972,-12.096,0.0978,160.012,4,0.615,12
0.00262,0.535,0.448,1.94e-05,2,0.115,-9.167,0.0279,101.986,4,0.32,12
0.972,0.698,0.532,0.791,7,0.106,-8.44,0.104,79.18,4,0.409,12
0.667,0.901,0.136,0.354,8,0.109,-16.127,0.102,150.076,4,0.643,12
0.00935,0.553,0.611,1.04e-06,6,0.149,-6.468,0.0464,154.094,4,0.369,12
0.0291,0.652,0.715,0,0,0.156,-5.919,0.0388,97.981,4,0.617,12
0.46,0.532,0.529,0.206,7,0.161,-8.652,0.0275,124.934,4,0.297,12
0.267,0.817,0.953,0.000102,0,0.333,-2.285,0.0417,129.99,4,0.948,12
