acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.0154,0.317,0.791,0.691,9,0.0694,-7.199,0.0398,164.821,3,0.604,7
0.149,0.779,0.89,0,2,0.114,-3.909,0.0721,109.989,4,0.962,7
0.149,0.779,0.89,0,2,0.114,-3.909,0.0721,109.989,4,0.962,7
0.0236,0.516,0.626,0.000141,4,0.0943,-10.46,0.0306,89.657,4,0.0883,7
0.544,0.625,0.385,0,11,0.171,-11.886,0.0306,115.962,4,0.592,7
0.171,0.765,0.478,0.00292,8,0.104,-10.232,0.0621,153.955,1,0.595,7
0.872,0.632,0.17,8.74e-05,0,0.0783,-13.537,0.0338,114.053,4,0.314,7
0.0744,0.867,0.929,0.00133,11,0.0968,-0.996,0.0877,130.024,4,0.952,7
0.875,0.164,0.133,0.935,6,0.0895,-19.482,0.0346,129.608,3,0.0397,7
0.00217,0.665,0.78,0.852,9,0.247,-13.678,0.0891,120.0,4,0.0672,7
0.141,0.901,0.819,0,2,0.126,-7.498,0.049,126.002,4,0.295,7
0.589,0.278,0.247,0,6,0.0984,-10.479,0.0309,177.06,3,0.282,7
0.673,0.93,0.668,3.61e-05,1,0.0963,-7.078,0.281,105.054,4,0.596,7
0.217,0.212,0.565,0,6,0.11,-7.564,0.039,138.83,5,0.431,7
0.95,0.528,0.242,0.000541,7,0.0993,-14.007,0.0349,110.116,4,0.175,7
0.0143,0.731,0.674,0.000476,7,0.125,-6.708,0.0353,112.019,4,0.189,7
0.321,0.667,0.603,0.103,10,0.155,-8.234,0.026,117.009,4,0.575,7
0.055,0.713,0.791,0.000696,0,0.0598,-5.583,0.0299,116.025,4,0.504,7
0.0113,0.713,0.813,0.203,0,0.0877,-5.88,0.0933,87.99,4,0.154,7
0.546,0.706,0.537,0.000462,2,0.0966,-12.541,0.176,80.01,4,0.202,7
0.246,0.649,0.561,0,7,0.124,-6.623,0.0511,92.137,4,0.309,7
0.254,0.445,0.553,2.66e-05,7,0.136,-6.105,0.033,121.994,4,0.266,7
0.26,0.765,0.439,0.0114,6,0.083,-12.776,0.0606,121.99,4,0.0665,7
0.00676,0.698,0.789,1.28e-05,10,0.095,-7.081,0.041,133.944,4,0.637,7
0.00941,0.601,0.602,0,0,0.31,-6.196,0.106,144.891,4,0.618,7
0.413,0.412,0.658,0.00516,9,0.117,-8.305,0.033,109.727,4,0.333,7
0.329,0.569,0.459,0.000347,0,0.119,-13.113,0.0415,80.046,4,0.146,7
0.0574,0.53,0.89,0,3,0.143,-4.124,0.0602,128.0,4,0.22,7
0.0179,0.738,0.573,0,5,0.105,-8.279,0.039,147.961,4,0.344,7
0.456,0.399,0.407,0,10,0.115,-9.591,0.0346,80.344,3,0.17,7
0.16,0.798,0.664,0.000392,3,0.134,-3.715,0.221,149.836,4,0.553,7
0.000221,0.655,0.79,0,2,0.257,-8.44,0.12,144.003,4,0.336,7
0.0122,0.828,0.83,0.000341,9,0.287,-5.804,0.0542,127.963,4,0.564,7
0.558,0.592,0.403,0.00825,5,0.109,-12.649,0.0317,76.054,4,0.351,7
0.42,0.829,0.586,0.00103,0,0.223,-7.748,0.0375,113.993,4,0.673,7
0.895,0.496,0.282,0.314,7,0.188,-7.225,0.0256,78.855,3,0.489,7
0.00581,0.459,0.628,0,9,0.359,-9.049,0.0808,109.878,4,0.383,7
0.000221,0.655,0.79,0,2,0.257,-8.44,0.12,144.003,4,0.336,7
0.293,0.534,0.257,0.000569,7,0.124,-13.538,0.0317,138.657,4,0.161,7
0.000221,0.655,0.79,0,2,0.257,-8.44,0.12,144.003,4,0.336,7
0.000221,0.655,0.79,0,2,0.257,-8.44,0.12,144.003,4,0.336,7
0.000221,0.655,0.79,0,2,0.257,-8.44,0.12,144.003,4,0.336,7
0.229,0.748,0.668,1.82e-06,1,0.0789,-8.968,0.08,140.082,4,0.299,7
0.000221,0.655,0.79,0,2,0.257,-8.44,0.12,144.003,4,0.336,7
0.0335,0.808,0.632,3.15e-06,2,0.0548,-10.58,0.156,149.918,4,0.938,7
0.302,0.771,0.626,0.0211,8,0.622,-7.615,0.119,167.968,4,0.836,7
0.0427,0.719,0.778,0.000138,6,0.0434,-5.416,0.0405,133.181,4,0.482,7
0.127,0.753,0.337,0,11,0.136,-13.664,0.261,147.358,4,0.614,7
0.957,0.749,0.0433,0.00068,10,0.101,-18.315,0.0412,112.911,3,0.214,7
0.0465,0.662,0.829,0,9,0.0739,-3.963,0.0447,110.037,4,0.619,7
0.358,0.753,0.577,0,1,0.105,-7.299,0.0575,107.978,4,0.745,7
0.08,0.742,0.846,0.215,4,0.354,-4.816,0.04,82.048,4,0.769,7
