acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.411,0.934,0.658,0.000738,0,0.0809,-8.052,0.108,110.015,4,0.344,10
0.00188,0.594,0.749,0.000139,3,0.0869,-6.251,0.0677,130.064,4,0.344,10
0.0562,0.694,0.891,0,9,0.561,-2.94,0.0949,97.939,4,0.563,10
0.437,0.564,0.703,0.00927,2,0.358,-5.459,0.269,139.045,4,0.477,10
0.00107,0.639,0.912,0,1,0.097,-2.621,0.0615,143.448,4,0.343,10
0.0421,0.726,0.554,0,5,0.106,-5.29,0.0917,169.999,4,0.335,10
0.129,0.789,0.716,1.07e-05,11,0.069,-4.241,0.0432,125.906,4,0.611,10
0.00472,0.578,0.926,0.0127,6,0.14,-3.689,0.0548,149.976,4,0.877,10
0.415,0.847,0.843,0.000134,5,0.107,-3.579,0.106,110.027,4,0.963,10
0.0194,0.935,0.454,0,1,0.0824,-7.509,0.375,133.073,4,0.357,10
0.00611,0.767,0.889,0,7,0.402,-2.988,0.0963,119.93,4,0.843,10
0.000219,0.495,0.856,0,0,0.103,-5.123,0.0311,158.024,4,0.609,10
0.0142,0.69,0.897,0,11,0.108,-4.696,0.0506,140.05,4,0.849,10
0.0641,0.893,0.579,0.000121,9,0.215,-8.995,0.113,133.018,4,0.611,10
0.00398,0.681,0.798,5.11e-06,2,0.0542,-4.367,0.0375,105.99,4,0.516,10
0.334,0.334,0.617,0,6,0.163,-5.834,0.383,85.227,4,0.603,10
0.00064,0.375,0.93,0,2,0.318,-2.631,0.0561,147.124,4,0.491,10
0.0629,0.624,0.785,0,8,0.135,-3.337,0.0498,163.929,4,0.593,10
0.185,0.704,0.56,0,1,0.0948,-6.791,0.179,75.003,4,0.609,10
0.00165,0.671,0.685,0,11,0.398,-5.762,0.05,118.449,4,0.368,10
0.0249,0.774,0.838,0.025,5,0.242,-3.914,0.114,143.04,4,0.924,10
0.0867,0.917,0.679,0,6,0.588,-6.083,0.266,102.449,4,0.453,10
0.0569,0.906,0.583,0,8,0.126,-7.721,0.317,129.056,4,0.829,10
0.0556,0.845,0.827,0.000103,6,0.0562,-5.289,0.0888,123.98,4,0.681,10
0.00824,0.821,0.863,0,6,0.0377,-3.159,0.353,180.013,4,0.874,10
0.0584,0.967,0.583,0,7,0.0519,-5.562,0.0789,117.0,4,0.964,10
0.26,0.706,0.786,0,0,0.38,-3.417,0.091,150.028,4,0.751,10
0.0671,0.585,0.564,0,0,0.135,-7.063,0.0515,113.003,4,0.137,10
0.0933,0.658,0.671,0.000927,2,0.115,-12.21,0.0363,100.966,4,0.166,10
0.154,0.811,0.726,0,0,0.116,-3.995,0.0813,131.027,4,0.666,10
0.0294,0.856,0.754,1.49e-05,7,0.206,-2.728,0.0416,98.018,4,0.722,10
0.00274,0.721,0.499,0,10,0.0914,-9.975,0.0338,126.036,4,0.289,10
0.22,0.838,0.794,0,9,0.0575,-8.245,0.0531,132.446,4,0.962,10
0.533,0.535,0.548,1.48e-06,1,0.123,-6.51,0.037,115.144,3,0.477,10
0.00249,0.646,0.77,0,2,0.0715,-6.596,0.226,99.165,4,0.681,10
0.0678,0.588,0.521,0.149,10,0.123,-9.461,0.0329,85.012,4,0.337,10
0.0178,0.752,0.925,0.125,2,0.104,-3.288,0.0867,113.528,3,0.692,10
0.00122,0.623,0.647,0,8,0.354,-5.438,0.04,107.987,4,0.522,10
0.283,0.726,0.444,0.143,8,0.177,-8.922,0.372,185.044,4,0.569,10
0.276,0.595,0.696,0,10,0.411,-5.921,0.0417,88.013,4,0.533,10
