acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.272,0.47,0.809,0.00671,8,0.0491,-6.74,0.0495,151.836,4,0.49,4
0.0678,0.588,0.521,0.149,10,0.123,-9.461,0.0329,85.012,4,0.337,4
0.72,0.629,0.547,0.00314,10,0.0604,-13.123,0.055,108.375,4,0.197,4
0.136,0.464,0.417,0.022,0,0.0974,-9.345,0.0256,67.528,4,0.479,4
0.105,0.349,0.545,0,11,0.153,-6.073,0.0352,104.477,4,0.209,4
0.00813,0.588,0.701,0,9,0.2,-6.39,0.0402,104.988,4,0.443,4
0.669,0.555,0.536,0,7,0.0623,-8.233,0.0452,118.057,4,0.203,4
0.458,0.738,0.67,0,7,0.361,-3.766,0.0439,138.055,4,0.651,4
0.0296,0.652,0.88,5.3e-05,5,0.126,-3.322,0.0474,107.95,4,0.551,4
0.576,0.61,0.519,8.4e-05,10,0.103,-9.718,0.0511,148.062,4,0.536,4
0.028,0.609,0.759,0,6,0.183,-4.862,0.0276,114.045,4,0.774,4
0.265,0.617,0.654,0,0,0.151,-4.473,0.0295,122.052,4,0.541,4
0.0275,0.516,0.595,0,5,0.109,-4.63,0.0313,119.972,4,0.222,4
0.158,0.386,0.826,0.000489,11,0.101,-7.847,0.114,187.094,4,0.376,4
0.112,0.832,0.346,1.29e-05,0,0.0945,-9.64,0.036,98.512,4,0.688,4
0.216,0.603,0.918,0.146,4,0.284,-6.652,0.0641,102.473,4,0.452,4
0.284,0.534,0.919,0.591,7,0.092,-7.318,0.0355,130.03,4,0.153,4
0.000872,0.485,0.89,0.818,8,0.102,-5.992,0.0911,128.881,4,0.258,4
0.00892,0.464,0.701,0.309,6,0.335,-5.693,0.0411,83.996,4,0.356,4
0.925,0.559,0.243,0.936,1,0.108,-12.453,0.0325,69.93,4,0.161,4
0.988,0.575,0.116,0.924,5,0.148,-16.45,0.042,113.833,4,0.221,4
0.112,0.653,0.524,0,11,0.203,-9.016,0.0502,83.97,4,0.553,4
0.879,0.591,0.242,0,0,0.15,-10.098,0.0312,118.001,3,0.292,4
0.233,0.693,0.586,0,5,0.145,-6.098,0.0315,82.039,4,0.459,4
0.35,0.421,0.589,0.206,7,0.0981,-11.585,0.0739,103.895,4,0.295,4
0.684,0.44,0.441,0.864,5,0.11,-8.347,0.0454,125.241,4,0.0488,4
0.143,0.576,0.457,3.05e-05,0,0.0917,-6.473,0.0304,138.984,4,0.301,4
0.191,0.583,0.888,4.58e-05,11,0.0936,-9.414,0.0349,93.206,4,0.706,4
0.12,0.292,0.574,0.00569,0,0.0663,-9.375,0.0401,124.344,4,0.166,4
0.43,0.697,0.401,0.0109,7,0.316,-10.216,0.0543,108.996,4,0.478,4
0.707,0.379,0.219,0.000691,5,0.118,-11.196,0.0307,79.786,4,0.188,4
0.791,0.37,0.11,0.000575,0,0.0997,-13.176,0.0295,82.899,4,0.0579,4
0.265,0.537,0.586,7.04e-05,6,0.175,-1.864,0.314,79.056,4,0.624,4
0.00133,0.291,0.79,5.61e-06,11,0.0811,-5.683,0.0363,155.667,3,0.513,4
0.0529,0.4,0.479,2.14e-06,8,0.115,-7.989,0.0308,166.159,4,0.213,4
0.973,0.435,0.104,0.33,6,0.119,-22.39,0.0445,120.484,4,0.162,4
0.667,0.626,0.323,0,4,0.0605,-9.607,0.0339,130.082,4,0.234,4
0.818,0.45,0.329,0.00109,9,0.135,-12.603,0.0441,71.884,3,0.266,4
0.77,0.462,0.191,0.00264,2,0.107,-14.993,0.0374,132.034,1,0.0996,4
0.0129,0.584,0.557,0,6,0.0576,-6.371,0.0342,154.008,4,0.767,4
0.0206,0.457,0.757,0,1,0.146,-5.177,0.032,102.961,4,0.417,4
0.779,0.685,0.474,1.23e-06,0,0.149,-9.105,0.0313,79.991,4,0.36,4
0.114,0.648,0.594,0.0462,11,0.116,-7.027,0.0293,113.983,4,0.544,4
0.118,0.67,0.643,0,5,0.192,-4.553,0.0465,123.979,4,0.703,4
0.0296,0.708,0.959,0.00188,1,0.107,-1.338,0.0604,128.981,4,0.644,4
0.0411,0.603,0.834,0.00609,5,0.105,-5.766,0.0417,89.957,4,0.376,4
0.06,0.647,0.687,0,7,0.495,-5.274,0.121,110.14,4,0.494,4
0.812,0.189,0.317,0.0719,10,0.214,-8.631,0.028,84.809,4,0.251,4
0.815,0.375,0.255,0,10,0.0845,-12.279,0.0376,95.978,3,0.331,4
0.0537,0.661,0.73,3.44e-05,6,0.14,-6.779,0.0574,95.027,4,0.53,4
0.599,0.577,0.749,0.0115,5,0.183,-7.215,0.0279,130.97,4,0.255,4
0.763,0.409,0.399,0.654,7,0.112,-10.456,0.0275,142.823,4,0.161,4
0.628,0.539,0.431,0.653,8,0.11,-9.298,0.0249,105.156,4,0.122,4
0.00206,0.382,0.749,0.687,7,0.0668,-5.683,0.0379,151.883,4,0.0572,4
0.0244,0.584,0.885,0,0,0.357,-3.571,0.104,92.9,4,0.605,4
0.262,0.324,0.416,3.69e-05,11,0.11,-8.92,0.0368,113.986,4,0.151,4
0.00269,0.581,0.656,2.78e-06,4,0.101,-4.891,0.0294,108.033,4,0.338,4
0.876,0.504,0.348,0,5,0.113,-9.118,0.03,105.767,4,0.322,4
0.00139,0.516,0.85,0,4,0.296,-3.909,0.0706,120.324,4,0.583,4
0.167,0.69,0.578,0,6,0.305,-7.436,0.0929,99.961,4,0.416,4
0.53,0.821,0.493,2.63e-06,2,0.248,-6.521,0.0626,119.944,4,0.595,4
0.61,0.731,0.356,0,7,0.152,-8.196,0.113,137.661,4,0.421,4
0.587,0.453,0.209,0,11,0.119,-11.917,0.223,169.316,4,0.216,4
0.103,0.76,0.703,0,5,0.0913,-5.412,0.054,95.997,4,0.57,4
0.0335,0.356,0.917,0,9,0.406,-6.006,0.0479,171.176,4,0.518,4
0.211,0.77,0.482,0,6,0.223,-9.529,0.351,91.994,4,0.441,4
0.0206,0.773,0.742,0,5,0.0754,-3.678,0.046,114.071,4,0.571,4
3.84e-05,0.345,0.941,0.633,9,0.0511,-9.918,0.0466,179.626,4,0.407,4
0.00331,0.5,0.774,0.62,9,0.185,-7.062,0.0279,91.769,4,0.453,4
0.159,0.471,0.634,0.365,8,0.374,-7.406,0.031,132.542,4,0.366,4
0.825,0.526,0.56,0.015,9,0.493,-9.839,0.026,90.882,4,0.735,4
0.407,0.236,0.511,0.281,0,0.346,-10.788,0.0442,80.973,4,0.227,4
0.0387,0.545,0.941,0.71,4,0.154,-2.653,0.0283,150.04,4,0.502,4
0.243,0.517,0.713,0.852,2,0.133,-8.508,0.0403,129.917,4,0.367,4
0.0209,0.455,0.868,0.00527,1,0.15,-7.913,0.051,99.977,4,0.205,4
0.402,0.647,0.385,0.0569,0,0.117,-13.717,0.0295,113.982,4,0.66,4
0.719,0.711,0.604,0.939,9,0.134,-7.376,0.0331,75.036,4,0.44,4
0.0495,0.612,0.807,0.0177,10,0.101,-2.81,0.0336,124.053,4,0.398,4
