acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.00491,0.474,0.921,0.85,9,0.476,-10.431,0.0457,93.01,4,0.696,13
0.0115,0.64,0.74,0.00678,4,0.167,-4.083,0.0284,116.879,4,0.785,13
0.237,0.72,0.744,0,1,0.255,-6.938,0.12,78.953,4,0.619,13
0.656,0.34,0.372,4.54e-06,2,0.113,-8.114,0.029,175.454,3,0.355,13
0.508,0.828,0.66,0.403,6,0.0755,-9.669,0.0337,113.45,4,0.904,13
0.237,0.615,0.743,0.00431,7,0.148,-6.569,0.041,162.22,4,0.528,13
0.669,0.721,0.758,0.891,11,0.133,-7.536,0.0372,150.825,4,0.865,13
0.229,0.9,0.538,0.843,7,0.287,-7.879,0.0343,95.508,4,0.713,13
0.555,0.369,0.192,8.35e-06,4,0.0954,-12.151,0.04,175.212,3,0.148,13
0.931,0.324,0.136,0.00117,0,0.176,-10.33,0.0318,97.256,3,0.0831,13
0.622,0.776,0.626,0.899,6,0.086,-12.561,0.0396,122.072,4,0.866,13
0.887,0.62,0.594,0.5,9,0.0917,-16.066,0.0383,165.861,4,0.698,13
0.638,0.627,0.371,0.0672,2,0.0759,-10.621,0.0269,143.932,4,0.361,13
0.913,0.593,0.38,0.573,0,0.289,-12.682,0.0247,99.323,4,0.149,13
0.0574,0.437,0.792,1.46e-06,8,0.22,-6.792,0.0354,83.961,4,0.402,13
0.00194,0.516,0.558,0.451,0,0.803,-9.653,0.434,160.012,4,0.593,13
0.159,0.471,0.634,0.365,8,0.374,-7.406,0.031,132.542,4,0.366,13
0.407,0.236,0.511,0.281,0,0.346,-10.788,0.0442,80.973,4,0.227,13
0.0413,0.569,0.623,0.0134,2,0.539,-7.441,0.0274,139.958,4,0.495,13
0.668,0.535,0.209,0.14,6,0.129,-16.402,0.0257,137.889,4,0.515,13
0.602,0.642,0.71,0.0233,3,0.109,-8.876,0.0728,154.868,4,0.573,13
0.992,0.557,0.0921,0.152,5,0.113,-19.564,0.0378,148.323,4,0.335,13
0.674,0.791,0.267,0.534,5,0.102,-11.997,0.0415,165.99,4,0.544,13
0.656,0.713,0.443,0.804,11,0.111,-11.704,0.0531,76.791,4,0.864,13
0.0484,0.575,0.568,0.000417,9,0.286,-5.509,0.03,93.986,4,0.37,13
0.00304,0.512,0.483,0.0011,0,0.12,-7.798,0.0298,160.009,4,0.367,13
0.0295,0.332,0.786,0.941,3,0.418,-4.112,0.0334,139.988,4,0.444,13
0.84,0.553,0.465,0.97,9,0.102,-9.664,0.0301,79.223,4,0.652,13
0.755,0.683,0.178,0.958,1,0.148,-17.733,0.0349,75.218,4,0.549,13
0.655,0.565,0.749,0.432,10,0.106,-6.629,0.0769,180.598,4,0.881,13
0.486,0.757,0.665,0.00371,1,0.109,-9.31,0.175,88.969,4,0.675,13
0.611,0.499,0.874,0.000639,0,0.0703,-4.586,0.097,97.317,4,0.861,13
0.0203,0.488,0.763,0.37,1,0.343,-5.331,0.03,155.663,4,0.716,13
0.0194,0.584,0.717,0.756,0,0.0739,-5.175,0.0266,140.031,4,0.659,13
0.146,0.602,0.792,0.887,2,0.118,-8.463,0.0331,93.743,4,0.345,13
0.134,0.557,0.654,0,11,0.291,-7.201,0.196,135.983,4,0.386,13
0.0484,0.575,0.568,0.000417,9,0.286,-5.509,0.03,93.986,4,0.37,13
0.891,0.44,0.317,4.78e-06,8,0.141,-9.258,0.0531,169.914,3,0.268,13
0.013,0.572,0.839,0.00976,4,0.522,-5.083,0.0377,143.969,4,0.465,13
0.278,0.144,0.541,1.01e-05,0,0.101,-7.076,0.038,79.262,3,0.0899,13
0.0142,0.356,0.96,0,4,0.209,-3.487,0.104,125.921,4,0.0857,13
0.00287,0.526,0.866,7.78e-05,0,0.0945,-5.822,0.0568,140.266,4,0.248,13
0.431,0.484,0.731,0,1,0.151,-6.694,0.0379,101.654,4,0.51,13
0.0377,0.544,0.966,0,6,0.0711,-3.998,0.0676,170.051,4,0.816,13
0.00262,0.535,0.448,1.94e-05,2,0.115,-9.167,0.0279,101.986,4,0.32,13
0.12,0.625,0.659,0,0,0.17,-5.669,0.0337,113.551,4,0.594,13
0.00167,0.331,0.357,1.42e-05,9,0.189,-7.627,0.0339,172.695,3,0.322,13
0.00522,0.745,0.593,5.06e-06,8,0.123,-6.35,0.0524,111.001,3,0.17,13
0.347,0.621,0.714,0,8,0.0708,-5.965,0.161,156.987,4,0.631,13
0.00105,0.339,0.932,0.114,4,0.255,-5.017,0.057,128.291,4,0.586,13
0.001,0.644,0.867,0,11,0.105,-4.18,0.0383,124.997,4,0.687,13
0.00281,0.63,0.694,0,11,0.0719,-6.257,0.0253,97.005,4,0.216,13
0.767,0.332,0.225,0.00349,0,0.128,-8.697,0.0348,81.055,3,0.297,13
0.485,0.648,0.533,0.0204,0,0.358,-9.163,0.164,173.963,4,0.288,13
0.0375,0.585,0.564,0.0723,10,0.136,-9.094,0.0325,109.945,4,0.168,13
0.604,0.504,0.655,0.00193,0,0.364,-8.644,0.0542,99.982,4,0.262,13
0.15,0.741,0.845,0,5,0.174,-3.568,0.0381,129.939,4,0.926,13
0.00203,0.634,0.6,0.00569,11,0.0796,-6.662,0.0265,90.017,4,0.64,13
0.106,0.567,0.685,0.00142,1,0.0674,-6.086,0.0827,189.948,4,0.38,13
0.0406,0.621,0.873,9.1e-06,5,0.0824,-3.067,0.0369,97.96,4,0.873,13
0.041,0.767,0.542,0,6,0.0933,-5.941,0.0629,99.012,4,0.911,13
0.313,0.513,0.262,5.51e-06,0,0.456,-16.875,0.0276,108.383,4,0.357,13
0.0678,0.588,0.521,0.149,10,0.123,-9.461,0.0329,85.012,4,0.337,13
0.00269,0.581,0.656,2.78e-06,4,0.101,-4.891,0.0294,108.033,4,0.338,13
0.697,0.571,0.481,0,9,0.089,-7.179,0.0444,113.753,4,0.0807,13
0.048,0.449,0.534,0.0011,8,0.384,-9.493,0.0494,94.261,3,0.342,13
0.0895,0.738,0.89,1.89e-06,2,0.213,-2.275,0.0748,114.942,4,0.75,13
0.686,0.702,0.616,0,6,0.145,-4.903,0.326,80.482,4,0.507,13
0.354,0.753,0.83,0.00215,6,0.0941,-4.103,0.0537,145.009,4,0.429,13
0.047,0.534,0.582,0.0328,5,0.0883,-7.912,0.0401,84.183,4,0.346,13
0.542,0.404,0.664,0.00402,1,0.11,-6.698,0.0407,107.747,4,0.0949,13
0.0467,0.576,0.593,0.000767,9,0.237,-6.024,0.0306,157.993,4,0.373,13
0.0696,0.603,0.551,0.0976,10,0.192,-6.259,0.0304,75.001,4,0.439,13
0.796,0.513,0.318,0,0,0.177,-10.451,0.0314,81.923,3,0.249,13
0.000584,0.563,0.909,0.558,0,0.437,-3.149,0.0414,160.017,4,0.902,13
0.598,0.744,0.619,0.00372,0,0.231,-9.805,0.039,112.997,4,0.641,13
0.00167,0.637,0.929,2.62e-05,4,0.344,-3.593,0.0491,80.974,4,0.902,13
0.185,0.509,0.478,1.4e-06,4,0.0891,-10.051,0.0392,139.926,4,0.323,13
0.765,0.7,0.354,0.00158,6,0.128,-14.043,0.0345,119.965,4,0.245,13
0.79,0.796,0.269,3.32e-05,6,0.104,-12.202,0.0366,104.972,4,0.563,13
0.432,0.553,0.828,0,3,0.0801,-4.399,0.0635,117.948,4,0.504,13
0.0289,0.71,0.847,0.00033,0,0.0613,-3.009,0.0892,119.944,4,0.65,13
0.544,0.515,0.479,0.00598,3,0.191,-7.458,0.0261,88.964,4,0.284,13
0.717,0.284,0.538,0.105,2,0.111,-9.894,0.0886,179.708,3,0.259,13
0.00304,0.512,0.483,0.0011,0,0.12,-7.798,0.0298,160.009,4,0.367,13
0.0114,0.422,0.609,4.76e-06,11,0.108,-6.361,0.0335,107.34,3,0.0911,13
0.37,0.786,0.695,0,9,0.233,-6.474,0.0284,125.992,4,0.816,13
0.104,0.74,0.567,0,0,0.237,-8.025,0.036,107.998,4,0.497,13
0.594,0.703,0.442,2.39e-05,0,0.276,-10.383,0.0823,115.932,4,0.381,13
0.276,0.595,0.696,0,10,0.411,-5.921,0.0417,88.013,4,0.533,13
0.208,0.578,0.386,0.0453,6,0.307,-11.464,0.0278,154.902,4,0.569,13
0.814,0.294,0.337,0.414,6,0.14,-10.614,0.036,91.781,5,0.135,13
0.113,0.566,0.366,0.181,7,0.155,-12.808,0.028,129.959,4,0.237,13
0.157,0.572,0.82,7.21e-06,6,0.109,-6.4,0.0764,139.003,4,0.144,13
0.108,0.633,0.588,1.47e-05,10,0.317,-6.923,0.0533,91.977,4,0.35,13
0.765,0.701,0.4,1.49e-06,10,0.105,-10.134,0.357,91.995,4,0.272,13
0.000786,0.659,0.779,0.882,10,0.0957,-4.305,0.0476,104.986,4,0.463,13
0.000887,0.506,0.759,4.37e-06,11,0.219,-2.664,0.0329,149.937,4,0.355,13
0.00317,0.391,0.881,0.00734,0,0.0728,-6.527,0.0365,163.067,4,0.248,13
0.0253,0.604,0.745,0.479,11,0.11,-5.962,0.0276,170.074,4,0.641,13
0.398,0.668,0.547,0.0766,1,0.0931,-8.024,0.0353,83.5,4,0.192,13
0.00181,0.174,0.742,0.281,8,0.198,-5.93,0.0485,163.378,4,0.36,13
0.516,0.273,0.565,1.68e-06,2,0.0855,-7.283,0.248,179.518,4,0.298,13
0.23,0.617,0.574,0.0105,6,0.0983,-9.768,0.0276,91.769,4,0.396,13
0.03,0.511,0.806,0.0465,1,0.252,-6.093,0.0481,162.04,4,0.41,13
