acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.393,0.602,0.707,0,9,0.165,-4.097,0.302,75.087,4,0.554,0
0.0242,0.461,0.762,4.52e-06,5,0.211,-5.148,0.0654,179.853,4,0.64,0
0.145,0.733,0.71,0.115,5,0.0956,-5.849,0.0292,127.975,4,0.965,0
0.823,0.455,0.142,0.87,4,0.394,-15.987,0.0386,95.249,4,0.302,0
0.0044,0.59,0.787,1.58e-05,2,0.0789,-6.111,0.0507,92.044,4,0.534,0
0.244,0.529,0.847,0,4,0.205,-5.513,0.0482,93.977,4,0.69,0
0.0699,0.298,0.668,2.44e-05,1,0.59,-5.536,0.0478,110.063,4,0.121,0
0.0471,0.567,0.754,9.27e-06,7,0.119,-6.171,0.0516,97.963,4,0.465,0
0.03,0.563,0.858,0.00672,0,0.124,-5.724,0.0315,120.022,4,0.66,0
0.00617,0.608,0.645,0.00144,6,0.0852,-6.611,0.0859,77.109,4,0.544,0
0.00121,0.352,0.911,0,1,0.0995,-5.23,0.0747,148.033,4,0.236,0
0.124,0.575,0.546,0.0289,2,0.243,-10.526,0.0742,77.728,4,0.421,0
0.00128,0.317,0.715,0.0859,2,0.108,-6.203,0.0328,93.851,4,0.542,0
0.00432,0.432,0.393,0.0145,7,0.238,-14.184,0.0408,170.019,4,0.322,0
0.423,0.632,0.394,0,7,0.107,-9.34,0.0356,144.93,4,0.133,0
0.125,0.722,0.355,1.08e-05,3,0.134,-5.179,0.321,199.947,4,0.628,0
0.289,0.67,0.672,0,0,0.0667,-9.804,0.174,171.073,4,0.829,0
0.637,0.731,0.579,5.83e-06,5,0.266,-10.496,0.275,120.084,4,0.737,0
0.0004,0.568,0.569,0.102,7,0.342,-6.013,0.0329,72.991,4,0.266,0
0.0178,0.549,0.789,6.7e-05,5,0.059,-6.071,0.0313,136.125,4,0.715,0
0.081,0.49,0.753,2.85e-06,6,0.268,-5.411,0.238,156.241,4,0.325,0
0.775,0.774,0.493,0,1,0.0454,-7.179,0.0976,140.005,4,0.745,0
0.123,0.49,0.725,2.68e-05,10,0.0983,-3.304,0.0392,123.28,4,0.335,0
0.327,0.591,0.804,5.98e-06,0,0.0818,-7.299,0.0454,111.457,4,0.658,0
0.741,0.466,0.439,1.64e-05,5,0.0707,-8.892,0.0325,107.173,4,0.289,0
0.0261,0.796,0.777,0.000358,6,0.121,-4.81,0.0397,132.722,4,0.787,0
0.0633,0.516,0.755,0.00103,5,0.107,-3.724,0.0383,140.099,4,0.165,0
0.383,0.538,0.671,0,10,0.0792,-5.721,0.0541,117.241,4,0.624,0
0.00472,0.578,0.926,0.0127,6,0.14,-3.689,0.0548,149.976,4,0.877,0
0.00101,0.735,0.826,0.129,1,0.197,-4.902,0.0349,132.964,4,0.74,0
0.00218,0.578,0.849,0,5,0.389,-4.614,0.0595,136.021,4,0.626,0
0.0102,0.705,0.712,0.000855,6,0.1,-6.156,0.0385,97.512,4,0.62,0
0.0189,0.489,0.755,2.29e-05,5,0.0812,-5.092,0.0708,104.239,4,0.624,0
0.0678,0.588,0.521,0.149,10,0.123,-9.461,0.0329,85.012,4,0.337,0
0.136,0.464,0.417,0.022,0,0.0974,-9.345,0.0256,67.528,4,0.479,0
0.262,0.324,0.416,3.69e-05,11,0.11,-8.92,0.0368,113.986,4,0.151,0
0.432,0.675,0.761,0,4,0.102,-4.469,0.0466,119.001,4,0.428,0
0.128,0.778,0.559,0,6,0.399,-7.109,0.0776,129.989,1,0.678,0
0.0159,0.718,0.691,0,4,0.0627,-6.44,0.0387,100.008,4,0.552,0
0.129,0.69,0.834,0,0,0.136,-5.79,0.0566,127.43,4,0.738,0
0.538,0.683,0.664,0,5,0.0671,-4.233,0.0332,106.991,4,0.866,0
0.000334,0.534,0.87,0,11,0.241,-3.078,0.0425,126.019,4,0.462,0
0.000145,0.597,0.919,0,7,0.282,-2.954,0.044,113.987,4,0.73,0
0.0251,0.743,0.675,0.000717,8,0.0685,-4.267,0.0953,92.909,4,0.59,0
0.585,0.728,0.525,0,1,0.0962,-5.91,0.171,141.855,4,0.779,0
0.186,0.548,0.532,0.000263,5,0.217,-7.596,0.0323,85.03,4,0.405,0
0.309,0.827,0.58,0,7,0.148,-6.809,0.327,78.011,4,0.492,0
0.577,0.543,0.461,0,3,0.0563,-6.724,0.0302,96.803,4,0.385,0
0.000527,0.566,0.976,0.00265,1,0.114,-3.866,0.262,193.979,4,0.354,0
0.43,0.756,0.741,0.00113,9,0.0807,-6.426,0.0364,120.445,4,0.691,0
0.533,0.535,0.548,1.48e-06,1,0.123,-6.51,0.037,115.144,3,0.477,0
0.462,0.678,0.533,0.219,4,0.139,-10.485,0.186,150.455,4,0.323,0
0.00064,0.375,0.93,0,2,0.318,-2.631,0.0561,147.124,4,0.491,0
0.665,0.646,0.35,0.000122,8,0.0472,-11.539,0.0486,80.882,3,0.552,0
0.753,0.713,0.639,0,2,0.0878,-5.529,0.0313,125.959,4,0.737,0
0.417,0.346,0.552,0,0,0.114,-6.864,0.0282,75.881,4,0.0789,0
0.0584,0.967,0.583,0,7,0.0519,-5.562,0.0789,117.0,4,0.964,0
0.0708,0.795,0.866,0,9,0.0623,-5.378,0.138,97.992,4,0.76,0
0.659,0.289,0.274,0.0166,5,0.109,-16.574,0.0353,119.997,3,0.167,0
0.353,0.679,0.388,9.25e-05,4,0.341,-10.977,0.0932,124.909,4,0.234,0
0.225,0.692,0.711,0,0,0.12,-7.498,0.0317,125.135,4,0.875,0
0.0249,0.774,0.838,0.025,5,0.242,-3.914,0.114,143.04,4,0.924,0
0.204,0.766,0.709,1.41e-05,9,0.126,-6.471,0.123,128.07,4,0.506,0
0.0495,0.612,0.807,0.0177,10,0.101,-2.81,0.0336,124.053,4,0.398,0
0.198,0.52,0.643,7e-05,4,0.12,-5.761,0.0432,94.078,4,0.389,0
0.577,0.624,0.654,0,8,0.104,-6.582,0.183,73.898,4,0.564,0
0.35,0.926,0.916,6.17e-06,10,0.0234,-2.221,0.0929,110.007,4,0.904,0
0.0169,0.624,0.647,0.0038,3,0.221,-4.68,0.0335,136.022,4,0.379,0
0.0781,0.366,0.439,1.92e-05,4,0.108,-5.238,0.0298,115.94,3,0.11,0
0.11,0.194,0.376,0.386,4,0.593,-11.356,0.0463,48.637,3,0.0723,0
0.0492,0.668,0.921,0.00517,7,0.0877,-3.727,0.0439,120.0,4,0.782,0
0.407,0.495,0.457,1.25e-06,7,0.142,-6.072,0.0306,82.825,4,0.342,0
0.0178,0.549,0.789,6.7e-05,5,0.059,-6.071,0.0313,136.125,4,0.715,0
0.7,0.401,0.381,0,2,0.122,-7.458,0.0274,75.454,4,0.229,0
0.701,0.473,0.434,0,2,0.628,-10.02,0.0257,94.814,3,0.711,0
0.00817,0.726,0.463,0.447,0,0.255,-7.828,0.0799,123.881,4,0.321,0
0.00363,0.371,0.821,6.12e-05,1,0.0706,-5.64,0.0824,164.991,4,0.523,0
0.36,0.617,0.84,8.85e-05,4,0.179,-4.063,0.0512,94.676,4,0.57,0
0.362,0.73,0.602,3.69e-06,6,0.169,-3.782,0.206,97.954,4,0.927,0
0.0662,0.638,0.906,6.88e-05,2,0.142,-4.824,0.0504,107.991,4,0.767,0
0.21,0.665,0.834,0,4,0.452,-7.737,0.0576,105.292,4,0.411,0
0.0455,0.501,0.813,4.75e-05,11,0.131,-8.192,0.0639,136.59,4,0.495,0
1.76e-05,0.584,0.849,0.194,0,0.791,-2.969,0.0284,140.004,4,0.615,0
0.00192,0.378,0.974,0.0139,6,0.0588,-4.055,0.194,203.715,4,0.824,0
0.000335,0.58,0.908,4.84e-05,4,0.087,-5.303,0.0341,115.016,4,0.427,0
0.0024,0.367,0.801,0.000273,2,0.0603,-5.396,0.137,107.014,4,0.624,0
0.00475,0.527,0.922,0.000162,9,0.422,-2.666,0.0728,95.975,4,0.49,0
0.000779,0.553,0.961,0.000131,7,0.204,-1.848,0.102,164.027,4,0.58,0
0.00237,0.52,0.852,5.79e-05,0,0.0733,-5.866,0.0543,140.267,4,0.234,0
0.000449,0.317,0.887,9.23e-06,0,0.363,-4.525,0.0472,174.009,4,0.544,0
0.0167,0.586,0.941,0.000776,5,0.068,-5.139,0.0375,135.448,4,0.831,0
0.000289,0.217,0.905,0.00011,2,0.222,-4.103,0.0752,96.95,4,0.236,0
0.000219,0.495,0.856,0,0,0.103,-5.123,0.0311,158.024,4,0.609,0
0.237,0.72,0.744,0,1,0.255,-6.938,0.12,78.953,4,0.619,0
0.175,0.601,0.703,8.4e-05,7,0.571,-6.24,0.0379,106.164,4,0.673,0
0.00437,0.949,0.79,0,8,0.0816,-5.957,0.0756,117.002,4,0.807,0
0.046,0.795,0.978,8.29e-05,10,0.143,-6.097,0.0459,114.321,4,0.843,0
0.0569,0.906,0.583,0,8,0.126,-7.721,0.317,129.056,4,0.829,0
0.167,0.491,0.867,0,6,0.458,-2.313,0.103,167.965,4,0.602,0
0.672,0.512,0.525,1.66e-05,5,0.112,-7.152,0.0429,128.054,4,0.337,0
0.583,0.349,0.525,0,8,0.35,-6.829,0.0451,136.762,5,0.288,0
0.145,0.733,0.71,0.115,5,0.0956,-5.849,0.0292,127.975,4,0.965,0
0.635,0.495,0.262,0.00486,9,0.104,-10.572,0.0292,159.986,3,0.287,0
0.986,0.216,0.149,0.94,7,0.0921,-18.173,0.0402,123.201,4,0.117,0
0.809,0.752,0.345,5.24e-06,11,0.112,-8.992,0.0309,109.877,4,0.178,0
0.0967,0.621,0.73,0.000131,5,0.673,-5.414,0.107,139.566,4,0.464,0
0.871,0.431,0.284,0.000136,2,0.0899,-11.858,0.0432,98.317,1,0.229,0
0.324,0.328,0.32,0.019,1,0.234,-10.282,0.035,111.453,4,0.259,0
0.807,0.86,0.332,0,1,0.106,-10.263,0.22,140.949,4,0.26,0
